instant,dteday,season,yr,mnth,holiday,weekday,workingday,is_weekend,weather_code,t1,t2,hum,wind_speed,cnt,n_hours,coverage
226,2016-08-13,1,1,8,0,6,0,1,2,20.3125,20.3125,61.729166666666664,19.520833333333332,43041,24,1.0
227,2016-08-14,1,1,8,0,0,0,1,2,19.25,19.0625,53.9375,9.166666666666666,43848,24,1.0
228,2016-08-15,1,1,8,0,1,1,0,1,18.23913043478261,18.195652173913043,64.82608695652173,14.695652173913045,40236,23,0.9583333333333334
229,2016-08-16,1,1,8,0,2,1,0,2,18.022727272727273,18.022727272727273,68.5909090909091,14.045454545454543,38911,22,0.9166666666666666
230,2016-08-17,1,1,8,0,3,1,0,1,19.229166666666668,19.229166666666668,66.27083333333333,12.270833333333334,42439,24,1.0
231,2016-08-18,1,1,8,0,4,1,0,1,19.4375,19.333333333333332,69.08333333333333,13.25,38983,24,1.0
232,2016-08-19,1,1,8,0,5,1,0,3,17.854166666666668,17.854166666666668,83.66666666666667,12.541666666666666,25593,24,1.0
233,2016-08-20,1,1,8,0,6,0,1,3,17.9375,17.9375,70.08333333333333,26.229166666666668,24371,24,1.0
234,2016-08-21,1,1,8,0,0,0,1,4,18.645833333333332,18.625,68.4375,26.291666666666668,28219,24,1.0
235,2016-08-22,1,1,8,0,1,1,0,3,20.75,20.75,68.66666666666667,20.3125,35693,24,1.0
236,2016-08-23,1,1,8,0,2,1,0,1,23.145833333333332,23.041666666666668,59.979166666666664,10.291666666666666,42060,24,1.0
237,2016-08-24,1,1,8,0,3,1,0,1,25.479166666666668,25.5625,60.104166666666664,6.8125,40664,24,1.0
238,2016-08-25,1,1,8,0,4,1,0,1,23.979166666666668,24.354166666666668,66.97916666666667,8.3125,37742,24,1.0
239,2016-08-26,1,1,8,0,5,1,0,2,23.1875,22.979166666666668,56.125,10.166666666666666,37697,24,1.0
240,2016-08-27,1,1,8,0,6,0,1,1,21.25,21.25,69.25,15.208333333333334,32188,24,1.0
241,2016-08-28,1,1,8,0,0,0,1,3,20.020833333333332,20.020833333333332,74.5625,18.229166666666668,25849,24,1.0
242,2016-08-29,1,1,8,1,1,0,0,2,19.479166666666668,19.416666666666668,65.375,8.333333333333334,34176,24,1.0
243,2016-08-30,1,1,8,0,2,1,0,1,20.791666666666668,20.791666666666668,54.833333333333336,8.645833333333334,39473,24,1.0
244,2016-08-31,1,1,8,0,3,1,0,2,19.8125,19.8125,63.125,15.333333333333334,38989,24,1.0
245,2016-09-01,2,1,9,0,4,1,0,1,19.347826086956523,19.282608695652176,62.21739130434783,13.76086956521739,39270,23,0.9583333333333334
246,2016-09-03,2,1,9,0,6,0,1,6,19.416666666666668,19.416666666666668,75.41666666666667,21.916666666666668,15265,12,0.5
247,2016-09-04,2,1,9,0,0,0,1,3,18.854166666666668,18.854166666666668,69.85416666666667,23.395833333333332,27512,24,1.0
248,2016-09-05,2,1,9,0,1,1,0,5,19.020833333333332,19.020833333333332,82.52083333333333,9.4375,27873,24,1.0
249,2016-09-06,2,1,9,0,2,1,0,3,22.1875,22.1875,79.29166666666667,10.333333333333334,37629,24,1.0
250,2016-09-07,2,1,9,0,3,1,0,2,22.5625,22.583333333333332,66.91666666666667,9.5625,39816,24,1.0
251,2016-09-08,2,1,9,0,4,1,0,1,20.1875,20.041666666666668,62.270833333333336,19.291666666666668,40555,24,1.0
252,2016-09-09,2,1,9,0,5,1,0,2,19.541666666666668,19.541666666666668,72.625,17.541666666666668,36151,24,1.0
253,2016-09-10,2,1,9,0,6,0,1,4,19.166666666666668,19.166666666666668,80.5,16.333333333333332,17080,24,1.0
254,2016-09-11,2,1,9,0,0,0,1,1,16.854166666666668,16.75,63.854166666666664,9.041666666666666,39403,24,1.0
255,2016-09-12,2,1,9,0,1,1,0,1,20.541666666666668,20.541666666666668,65.125,11.541666666666666,39261,24,1.0
256,2016-09-13,2,1,9,0,2,1,0,1,24.791666666666668,24.625,62.166666666666664,13.520833333333334,43573,24,1.0
257,2016-09-14,2,1,9,0,3,1,0,1,23.458333333333332,23.479166666666668,63.270833333333336,10.4375,44478,24,1.0
258,2016-09-15,2,1,9,0,4,1,0,2,22.604166666666668,22.729166666666668,66.83333333333333,9.979166666666666,42135,24,1.0
259,2016-09-16,2,1,9,0,5,1,0,5,17.333333333333332,17.333333333333332,79.1875,17.333333333333332,21967,24,1.0
260,2016-09-17,2,1,9,0,6,0,1,3,15.375,15.375,80.6875,19.875,27182,24,1.0
261,2016-09-18,2,1,9,0,0,0,1,3,17.104166666666668,17.104166666666668,78.1875,7.75,29463,24,1.0
262,2016-09-19,2,1,9,0,1,1,0,3,18.104166666666668,18.104166666666668,70.10416666666667,7.333333333333333,33109,24,1.0
263,2016-09-20,2,1,9,0,2,1,0,4,16.833333333333332,16.833333333333332,78.41666666666667,6.416666666666667,37292,24,1.0
264,2016-09-21,2,1,9,0,3,1,0,2,18.104166666666668,18.041666666666668,70.25,9.354166666666666,40267,24,1.0
265,2016-09-22,2,1,9,0,4,1,0,2,17.416666666666668,17.416666666666668,71.33333333333333,11.604166666666666,38043,24,1.0
266,2016-09-23,2,1,9,0,5,1,0,1,15.729166666666666,15.729166666666666,59.4375,10.375,38528,24,1.0
267,2016-09-24,2,1,9,0,6,0,1,1,18.791666666666668,18.625,62.020833333333336,15.75,35786,24,1.0
268,2016-09-25,2,1,9,0,0,0,1,2,17.6875,17.6875,62.25,19.875,29663,24,1.0
269,2016-09-26,2,1,9,0,1,1,0,2,15.375,15.375,69.10416666666667,10.479166666666666,34774,24,1.0
270,2016-09-27,2,1,9,0,2,1,0,2,17.104166666666668,17.104166666666668,75.875,15.625,35751,24,1.0
271,2016-09-28,2,1,9,0,3,1,0,2,17.9375,17.9375,75.35416666666667,21.25,38529,24,1.0
272,2016-09-29,2,1,9,0,4,1,0,3,17.645833333333332,17.645833333333332,69.5625,24.791666666666668,34511,24,1.0
273,2016-09-30,2,1,9,0,5,1,0,2,15.3125,15.3125,66.58333333333333,16.791666666666668,33753,24,1.0
274,2016-10-01,2,1,10,0,6,0,1,4,13.020833333333334,13.020833333333334,81.6875,9.0,17593,24,1.0
275,2016-10-02,2,1,10,0,0,0,1,2,13.208333333333334,13.208333333333334,71.85416666666667,13.5625,27022,24,1.0
276,2016-10-03,2,1,10,0,1,1,0,1,13.208333333333334,13.104166666666666,69.0625,6.479166666666667,35582,24,1.0
277,2016-10-04,2,1,10,0,2,1,0,2,14.770833333333334,14.770833333333334,77.72916666666667,20.5625,36807,24,1.0
278,2016-10-05,2,1,10,0,3,1,0,2,14.270833333333334,14.270833333333334,62.6875,28.708333333333332,35993,24,1.0
279,2016-10-06,2,1,10,0,4,1,0,3,13.270833333333334,13.270833333333334,59.416666666666664,19.354166666666668,35005,24,1.0
280,2016-10-07,2,1,10,0,5,1,0,3,13.958333333333334,13.958333333333334,73.70833333333333,11.041666666666666,33050,24,1.0
281,2016-10-08,2,1,10,0,6,0,1,3,14.0,14.0,77.14583333333333,8.979166666666666,26884,24,1.0
282,2016-10-09,2,1,10,0,0,0,1,2,12.104166666666666,11.75,72.02083333333333,10.104166666666666,25082,24,1.0
283,2016-10-10,2,1,10,0,1,1,0,1,10.4375,9.958333333333334,75.625,9.166666666666666,32760,24,1.0
284,2016-10-11,2,1,10,0,2,1,0,2,10.875,10.5625,75.22916666666667,7.916666666666667,34914,24,1.0
285,2016-10-12,2,1,10,0,3,1,0,4,12.5625,12.541666666666666,76.83333333333333,13.666666666666666,32282,24,1.0
286,2016-10-13,2,1,10,0,4,1,0,4,11.25,10.541666666666666,77.45833333333333,17.354166666666668,30587,24,1.0
287,2016-10-14,2,1,10,0,5,1,0,3,12.0,11.979166666666666,74.64583333333333,11.270833333333334,32324,24,1.0
288,2016-10-15,2,1,10,0,6,0,1,3,13.208333333333334,13.208333333333334,78.25,8.75,23488,24,1.0
289,2016-10-16,2,1,10,0,0,0,1,4,13.916666666666666,13.645833333333334,82.875,14.4375,18527,24,1.0
290,2016-10-17,2,1,10,0,1,1,0,2,14.229166666666666,14.229166666666666,76.1875,14.333333333333334,28734,24,1.0
291,2016-10-18,2,1,10,0,2,1,0,2,12.125,12.0,68.75,24.104166666666668,32771,24,1.0
292,2016-10-19,2,1,10,0,3,1,0,2,11.958333333333334,11.708333333333334,69.95833333333333,18.625,33673,24,1.0
293,2016-10-20,2,1,10,0,4,1,0,3,11.875,11.625,77.97916666666667,13.979166666666666,32344,24,1.0
294,2016-10-21,2,1,10,0,5,1,0,3,11.0625,10.125,81.79166666666667,12.5625,30567,24,1.0
295,2016-10-22,2,1,10,0,6,0,1,2,10.5,10.166666666666666,79.60416666666667,8.3125,26020,24,1.0
296,2016-10-23,2,1,10,0,0,0,1,2,10.270833333333334,9.875,78.52083333333333,13.333333333333334,23553,24,1.0
297,2016-10-24,2,1,10,0,1,1,0,2,11.666666666666666,11.333333333333334,74.70833333333333,11.166666666666666,30053,24,1.0
298,2016-10-25,2,1,10,0,2,1,0,2,11.833333333333334,11.833333333333334,79.0625,5.1875,32992,24,1.0
299,2016-10-26,2,1,10,0,3,1,0,2,13.479166666666666,13.479166666666666,81.79166666666667,11.8125,34010,24,1.0
300,2016-10-27,2,1,10,0,4,1,0,3,12.854166666666666,12.6875,79.64583333333333,17.020833333333332,33888,24,1.0
301,2016-10-28,2,1,10,0,5,1,0,3,14.5625,14.5625,74.77083333333333,13.5,33420,24,1.0
302,2016-10-29,2,1,10,0,6,0,1,3,14.270833333333334,14.270833333333334,84.04166666666667,3.0833333333333335,27785,24,1.0
303,2016-10-30,2,1,10,0,0,0,1,3,11.144927536231885,11.101449275362318,94.17391304347828,5.094202898550725,23535,23,0.9583333333333334
304,2016-10-31,2,1,10,0,1,1,0,2,12.708333333333334,12.666666666666666,89.29166666666667,6.4375,34461,24,1.0
305,2016-11-01,2,1,11,0,2,1,0,3,10.458333333333334,10.104166666666666,86.5625,8.583333333333334,32054,24,1.0
306,2016-11-02,2,1,11,0,3,1,0,1,8.0,6.604166666666667,70.29166666666667,9.979166666666666,32038,24,1.0
307,2016-11-03,2,1,11,0,4,1,0,1,7.916666666666667,6.645833333333333,72.02083333333333,9.875,30891,24,1.0
308,2016-11-04,2,1,11,0,5,1,0,3,9.4375,8.375,79.875,9.229166666666666,21932,24,1.0
309,2016-11-05,2,1,11,0,6,0,1,3,7.041666666666667,4.145833333333333,74.8125,17.104166666666668,19420,24,1.0
310,2016-11-06,2,1,11,0,0,0,1,3,5.645833333333333,2.0416666666666665,73.875,19.0,13406,24,1.0
311,2016-11-07,2,1,11,0,1,1,0,2,6.770833333333333,3.7708333333333335,76.5625,16.770833333333332,17193,24,1.0
312,2016-11-08,2,1,11,0,2,1,0,3,4.75,2.1041666666666665,73.95833333333333,11.104166666666666,26147,24,1.0
313,2016-11-09,2,1,11,0,3,1,0,6,7.645833333333333,4.666666666666667,85.29166666666667,18.875,18700,24,1.0
314,2016-11-10,2,1,11,0,4,1,0,3,8.083333333333334,5.541666666666667,78.70833333333333,18.041666666666668,25830,24,1.0
315,2016-11-11,2,1,11,0,5,1,0,2,7.333333333333333,5.666666666666667,74.27083333333333,9.479166666666666,27814,24,1.0
316,2016-11-12,2,1,11,0,6,0,1,5,9.304347826086955,7.826086956521739,85.91304347826087,10.76086956521739,8990,23,0.9583333333333334
317,2016-11-13,2,1,11,0,0,0,1,2,8.645833333333334,7.5,83.52083333333333,8.333333333333334,19044,24,1.0
318,2016-11-14,2,1,11,0,1,1,0,4,10.770833333333334,10.208333333333334,85.25,14.125,24618,24,1.0
319,2016-11-15,2,1,11,0,2,1,0,3,14.270833333333334,14.270833333333334,87.5625,16.833333333333332,28498,24,1.0
320,2016-11-16,2,1,11,0,3,1,0,4,13.083333333333334,13.020833333333334,79.83333333333333,22.6875,27439,24,1.0
321,2016-11-17,2,1,11,0,4,1,0,3,10.083333333333334,7.875,70.58333333333333,22.583333333333332,27462,24,1.0
322,2016-11-18,2,1,11,0,5,1,0,2,6.270833333333333,2.8958333333333335,71.83333333333333,19.083333333333332,26594,24,1.0
323,2016-11-19,2,1,11,0,6,0,1,3,5.708333333333333,2.4166666666666665,79.70833333333333,16.791666666666668,18069,24,1.0
324,2016-11-20,2,1,11,0,0,0,1,10,7.6875,4.666666666666667,85.0,20.458333333333332,10613,24,1.0
325,2016-11-21,2,1,11,0,1,1,0,5,9.979166666666666,9.0,86.41666666666667,16.729166666666668,19230,24,1.0
326,2016-11-22,2,1,11,0,2,1,0,4,10.4375,9.395833333333334,75.35416666666667,19.916666666666668,27422,24,1.0
327,2016-11-23,2,1,11,0,3,1,0,2,9.041666666666666,7.9375,84.14583333333333,10.8125,28768,24,1.0
328,2016-11-24,2,1,11,0,4,1,0,3,10.083333333333334,8.541666666666666,77.27083333333333,22.104166666666668,27941,24,1.0
329,2016-11-25,2,1,11,0,5,1,0,1,8.208333333333334,6.145833333333333,70.3125,16.020833333333332,27413,24,1.0
330,2016-11-26,2,1,11,0,6,0,1,1,6.333333333333333,4.979166666666667,85.5,7.833333333333333,19581,24,1.0
331,2016-11-27,2,1,11,0,0,0,1,4,7.541666666666667,5.791666666666667,77.75,10.729166666666666,15446,24,1.0
332,2016-11-28,2,1,11,0,1,1,0,2,6.791666666666667,4.0,64.64583333333333,16.479166666666668,26765,24,1.0
333,2016-11-29,2,1,11,0,2,1,0,1,3.0625,1.625,76.625,6.833333333333333,27607,24,1.0
334,2016-11-30,2,1,11,0,3,1,0,1,2.7916666666666665,0.0416666666666666,73.58333333333333,10.75,26934,24,1.0
335,2016-12-01,3,1,12,0,4,1,0,2,4.395833333333333,1.5208333333333333,72.95833333333333,12.458333333333334,26245,24,1.0
336,2016-12-02,3,1,12,0,5,1,0,4,6.875,5.729166666666667,85.08333333333333,6.583333333333333,25991,24,1.0
337,2016-12-03,3,1,12,0,6,0,1,3,6.5625,4.291666666666667,75.91666666666667,13.354166666666666,17898,24,1.0
338,2016-12-04,3,1,12,0,0,0,1,1,4.666666666666667,2.0,78.02083333333333,13.854166666666666,15267,24,1.0
339,2016-12-05,3,1,12,0,1,1,0,1,3.625,2.0625,90.5,7.0,26231,24,1.0
340,2016-12-06,3,1,12,0,2,1,0,3,7.25,6.5625,93.625,6.5,28095,24,1.0
341,2016-12-07,3,1,12,0,3,1,0,1,12.104166666666666,12.0625,83.5625,12.791666666666666,29424,24,1.0
342,2016-12-08,3,1,12,0,4,1,0,3,12.791666666666666,12.791666666666666,83.47916666666667,16.3125,28366,24,1.0
343,2016-12-09,3,1,12,0,5,1,0,2,13.125,13.125,85.41666666666667,14.3125,29714,24,1.0
344,2016-12-10,3,1,12,0,6,0,1,5,12.3125,12.0625,89.1875,15.104166666666666,14832,24,1.0
345,2016-12-11,3,1,12,0,0,0,1,1,8.0,5.5625,86.58333333333333,15.270833333333334,17450,24,1.0
346,2016-12-12,3,1,12,0,1,1,0,3,8.291666666666666,7.083333333333333,91.45833333333331,10.5625,25275,24,1.0
347,2016-12-13,3,1,12,0,2,1,0,3,11.625,11.375,90.75,9.958333333333334,26520,24,1.0
348,2016-12-14,3,1,12,0,3,1,0,1,10.291666666666666,9.479166666666666,85.16666666666667,9.854166666666666,28861,24,1.0
349,2016-12-15,3,1,12,0,4,1,0,3,9.0,7.520833333333333,89.54166666666667,11.75,28195,24,1.0
350,2016-12-16,3,1,12,0,5,1,0,4,9.541666666666666,8.5625,89.95833333333333,8.041666666666666,27621,24,1.0
351,2016-12-17,3,1,12,0,6,0,1,3,7.416666666666667,6.458333333333333,95.9375,6.208333333333333,17238,24,1.0
352,2016-12-18,3,1,12,0,0,0,1,4,8.145833333333334,7.208333333333333,90.72916666666669,6.520833333333333,14970,24,1.0
353,2016-12-19,3,1,12,0,1,1,0,4,7.1875,6.020833333333333,88.39583333333333,7.458333333333333,23535,24,1.0
354,2016-12-20,3,1,12,0,2,1,0,3,6.208333333333333,3.9583333333333335,80.02083333333333,11.208333333333334,24864,24,1.0
355,2016-12-21,3,1,12,0,3,1,0,3,10.3125,9.3125,83.33333333333333,17.166666666666668,23136,24,1.0
356,2016-12-22,3,1,12,0,4,1,0,2,8.291666666666666,6.416666666666667,80.10416666666667,12.604166666666666,21461,24,1.0
357,2016-12-23,3,1,12,0,5,1,0,3,9.916666666666666,8.875,84.66666666666667,21.291666666666668,14409,24,1.0
358,2016-12-24,3,1,12,0,6,0,1,2,9.020833333333334,6.104166666666667,75.35416666666667,24.895833333333332,7890,24,1.0
359,2016-12-25,3,1,12,0,0,0,1,4,12.5,12.5,79.41666666666667,27.666666666666668,36653,24,1.0
360,2016-12-26,3,1,12,1,1,0,0,2,8.354166666666666,5.541666666666667,70.54166666666667,22.020833333333332,11455,24,1.0
361,2016-12-27,3,1,12,1,2,0,0,1,4.1875,2.4583333333333335,81.91666666666667,7.5,10842,24,1.0
362,2016-12-28,3,1,12,0,3,1,0,3,2.1666666666666665,0.0208333333333333,97.22916666666669,7.395833333333333,12428,24,1.0
363,2016-12-29,3,1,12,0,4,1,0,1,3.7708333333333335,2.4375,89.97916666666667,6.0625,14052,24,1.0
364,2016-12-30,3,1,12,0,5,1,0,4,3.2708333333333335,1.0625,98.6875,9.0,11566,24,1.0
365,2016-12-31,3,1,12,0,6,0,1,4,7.4375,5.041666666666667,90.95833333333331,13.3125,11424,24,1.0
